"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Basic Rules","Brace Rules","Clone Implementation Rules","Code Size Rules","Comment Rules","Controversial Rules","Coupling Rules","Design Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules"
"L8375","settings","femr.ui.models.history.IndexEncounterMedicalViewModel.settings;Lfemr/common/models/SettingItem;","L7069","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\history\IndexEncounterMedicalViewModel.java","45","5","45","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8410","problems","femr.ui.models.history.IndexEncounterPharmacyViewModel.problems;Ljava/util/List;","L7074","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\history\IndexEncounterPharmacyViewModel.java","27","5","27","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8411","prescriptions","femr.ui.models.history.IndexEncounterPharmacyViewModel.prescriptions;Ljava/util/List;","L7074","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\history\IndexEncounterPharmacyViewModel.java","29","5","29","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8419","patientItem","femr.ui.models.history.IndexEncounterViewModel.patientItem;Lfemr/common/models/PatientItem;","L7064","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\history\IndexEncounterViewModel.java","26","5","26","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8421","patientEncounterItem","femr.ui.models.history.IndexEncounterViewModel.patientEncounterItem;Lfemr/common/models/PatientEncounterItem;","L7064","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\history\IndexEncounterViewModel.java","28","5","28","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8429","patientItems","femr.ui.models.history.IndexPatientViewModelGet.patientItems;Ljava/util/List;","L7046","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\history\IndexPatientViewModelGet.java","28","5","28","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8432","patientItem","femr.ui.models.history.IndexPatientViewModelGet.patientItem;Lfemr/common/models/PatientItem;","L7046","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\history\IndexPatientViewModelGet.java","30","5","30","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8434","patientEncounterItems","femr.ui.models.history.IndexPatientViewModelGet.patientEncounterItems;Ljava/util/List;","L7046","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\history\IndexPatientViewModelGet.java","32","5","32","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8450","patientItem","femr.ui.models.medical.EditViewModelGet.patientItem;Lfemr/common/models/PatientItem;","L7205","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\EditViewModelGet.java","26","5","26","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8452","patientEncounterItem","femr.ui.models.medical.EditViewModelGet.patientEncounterItem;Lfemr/common/models/PatientEncounterItem;","L7205","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\EditViewModelGet.java","28","5","28","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8454","problemItems","femr.ui.models.medical.EditViewModelGet.problemItems;Ljava/util/List;","L7205","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\EditViewModelGet.java","30","5","30","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8456","prescriptionItems","femr.ui.models.medical.EditViewModelGet.prescriptionItems;Ljava/util/List;","L7205","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\EditViewModelGet.java","32","5","32","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8458","photos","femr.ui.models.medical.EditViewModelGet.photos;Ljava/util/List;","L7205","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\EditViewModelGet.java","34","5","34","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8460","settings","femr.ui.models.medical.EditViewModelGet.settings;Lfemr/common/models/SettingItem;","L7205","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\EditViewModelGet.java","35","5","35","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8461","tabItems","femr.ui.models.medical.EditViewModelGet.tabItems;Ljava/util/List;","L7205","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\EditViewModelGet.java","36","5","36","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8462","chiefComplaints","femr.ui.models.medical.EditViewModelGet.chiefComplaints;Ljava/util/List;","L7205","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\EditViewModelGet.java","37","5","37","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8463","medicationAdministrationItems","femr.ui.models.medical.EditViewModelGet.medicationAdministrationItems;Ljava/util/List;","L7205","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\EditViewModelGet.java","38","5","38","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8495","id","femr.ui.models.medical.EditViewModelPost.id;I","L761","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\EditViewModelPost.java","28","5","28","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8496","tabFieldItems","femr.ui.models.medical.EditViewModelPost.tabFieldItems;Ljava/util/List;","L761","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\EditViewModelPost.java","30","5","30","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8497","prescriptions","femr.ui.models.medical.EditViewModelPost.prescriptions;Ljava/util/List;","L761","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\EditViewModelPost.java","31","5","31","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8498","problems","femr.ui.models.medical.EditViewModelPost.problems;Ljava/util/List;","L761","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\EditViewModelPost.java","32","5","32","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8499","deleteRequested","femr.ui.models.medical.EditViewModelPost.deleteRequested;Ljava/util/List;","L761","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\EditViewModelPost.java","35","5","35","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8504","hasUpdatedDesc","femr.ui.models.medical.EditViewModelPost.hasUpdatedDesc;Ljava/util/List;","L761","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\EditViewModelPost.java","36","5","36","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8505","imageDescText","femr.ui.models.medical.EditViewModelPost.imageDescText;Ljava/util/List;","L761","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\EditViewModelPost.java","37","5","37","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8506","photoId","femr.ui.models.medical.EditViewModelPost.photoId;Ljava/util/List;","L761","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\EditViewModelPost.java","38","5","38","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8533","bloodPressureSystolic","femr.ui.models.medical.UpdateVitalsModel.bloodPressureSystolic;Ljava/lang/Float;","L7164","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\UpdateVitalsModel.java","22","5","22","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8534","bloodPressureDiastolic","femr.ui.models.medical.UpdateVitalsModel.bloodPressureDiastolic;Ljava/lang/Float;","L7164","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\UpdateVitalsModel.java","23","5","23","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8535","heartRate","femr.ui.models.medical.UpdateVitalsModel.heartRate;Ljava/lang/Float;","L7164","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\UpdateVitalsModel.java","24","5","24","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8536","temperature","femr.ui.models.medical.UpdateVitalsModel.temperature;Ljava/lang/Float;","L7164","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\UpdateVitalsModel.java","25","5","25","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8537","oxygenSaturation","femr.ui.models.medical.UpdateVitalsModel.oxygenSaturation;Ljava/lang/Float;","L7164","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\UpdateVitalsModel.java","26","5","26","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8538","respiratoryRate","femr.ui.models.medical.UpdateVitalsModel.respiratoryRate;Ljava/lang/Float;","L7164","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\UpdateVitalsModel.java","27","5","27","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8539","heightFeet","femr.ui.models.medical.UpdateVitalsModel.heightFeet;Ljava/lang/Float;","L7164","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\UpdateVitalsModel.java","28","5","28","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8540","heightInches","femr.ui.models.medical.UpdateVitalsModel.heightInches;Ljava/lang/Float;","L7164","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\UpdateVitalsModel.java","29","5","29","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8541","weight","femr.ui.models.medical.UpdateVitalsModel.weight;Ljava/lang/Float;","L7164","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\UpdateVitalsModel.java","30","5","30","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8542","glucose","femr.ui.models.medical.UpdateVitalsModel.glucose;Ljava/lang/Float;","L7164","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\UpdateVitalsModel.java","31","5","31","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8543","weeksPregnant","femr.ui.models.medical.UpdateVitalsModel.weeksPregnant;Ljava/lang/Float;","L7164","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\medical\UpdateVitalsModel.java","32","5","32","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8581","settings","femr.ui.models.pharmacy.EditViewModelGet.settings;Lfemr/common/models/SettingItem;","L7443","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\pharmacy\EditViewModelGet.java","26","5","26","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8582","patient","femr.ui.models.pharmacy.EditViewModelGet.patient;Lfemr/common/models/PatientItem;","L7443","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\pharmacy\EditViewModelGet.java","27","5","27","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8583","patientEncounterItem","femr.ui.models.pharmacy.EditViewModelGet.patientEncounterItem;Lfemr/common/models/PatientEncounterItem;","L7443","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\pharmacy\EditViewModelGet.java","28","5","28","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8584","prescriptions","femr.ui.models.pharmacy.EditViewModelGet.prescriptions;Ljava/util/List;","L7443","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\pharmacy\EditViewModelGet.java","30","5","30","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8586","problems","femr.ui.models.pharmacy.EditViewModelGet.problems;Ljava/util/List;","L7443","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\pharmacy\EditViewModelGet.java","32","5","32","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8588","medicationAdministrationItems","femr.ui.models.pharmacy.EditViewModelGet.medicationAdministrationItems;Ljava/util/List;","L7443","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\pharmacy\EditViewModelGet.java","33","5","33","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8609","prescriptions","femr.ui.models.pharmacy.EditViewModelPost.prescriptions;Ljava/util/List;","L7419","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\pharmacy\EditViewModelPost.java","28","5","28","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8610","disclaimer","femr.ui.models.pharmacy.EditViewModelPost.disclaimer;I","L7419","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\pharmacy\EditViewModelPost.java","30","5","30","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8620","primaryDataset","femr.ui.models.research.FilterViewModel.primaryDataset;Ljava/lang/String;","L7504","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\research\FilterViewModel.java","26","5","26","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8621","secondaryDataset","femr.ui.models.research.FilterViewModel.secondaryDataset;Ljava/lang/String;","L7504","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\research\FilterViewModel.java","27","5","27","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8622","graphType","femr.ui.models.research.FilterViewModel.graphType;Ljava/lang/String;","L7504","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\research\FilterViewModel.java","28","5","28","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8623","startDate","femr.ui.models.research.FilterViewModel.startDate;Ljava/lang/String;","L7504","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\research\FilterViewModel.java","29","5","29","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8624","endDate","femr.ui.models.research.FilterViewModel.endDate;Ljava/lang/String;","L7504","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\research\FilterViewModel.java","30","5","30","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8625","groupPrimary","femr.ui.models.research.FilterViewModel.groupPrimary;Z","L7504","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\research\FilterViewModel.java","31","5","31","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8626","groupFactor","femr.ui.models.research.FilterViewModel.groupFactor;Ljava/lang/Integer;","L7504","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\research\FilterViewModel.java","32","5","32","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8627","filterRangeStart","femr.ui.models.research.FilterViewModel.filterRangeStart;Ljava/lang/Float;","L7504","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\research\FilterViewModel.java","33","5","33","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8628","filterRangeEnd","femr.ui.models.research.FilterViewModel.filterRangeEnd;Ljava/lang/Float;","L7504","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\research\FilterViewModel.java","34","5","34","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8629","medicationName","femr.ui.models.research.FilterViewModel.medicationName;Ljava/lang/String;","L7504","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\research\FilterViewModel.java","35","5","35","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8630","MissionTrips","femr.ui.models.research.FilterViewModel.MissionTrips;Ljava/util/List;","L7504","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\research\FilterViewModel.java","36","5","36","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8631","MissionTripId","femr.ui.models.research.FilterViewModel.MissionTripId;Ljava/lang/Integer;","L7504","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\research\FilterViewModel.java","37","5","37","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8632","missionItems","femr.ui.models.research.FilterViewModel.missionItems;Ljava/util/List;","L7504","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\research\FilterViewModel.java","38","5","38","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8775","email","femr.ui.models.sessions.CreateViewModel.email;Ljava/lang/String;","L7713","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\sessions\CreateViewModel.java","22","5","22","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8776","password","femr.ui.models.sessions.CreateViewModel.password;Ljava/lang/String;","L7713","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\sessions\CreateViewModel.java","23","5","23","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8777","newPassword","femr.ui.models.sessions.CreateViewModel.newPassword;Ljava/lang/String;","L7713","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\sessions\CreateViewModel.java","25","5","25","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
